"","GOID","cluster","GSE21935_Barnes_FSCZvsCTL","GSE21935_Barnes_MSCZvsCTL","GSE17612_Maycox_FSCZvsCTL","GSE17612_Maycox_MSCZvsCTL","GSE46509_Piet_FSCZvsCTL","GSE46509_Piet_MSCZvsCTL","GSE37981_Piet_FSCZvsCTL","GSE37981_Piet_MSCZvsCTL","female_scz_ancg_dge","female_scz_dlpfc_dge","female_scz_nacc_dge","male_scz_ancg_dge","male_scz_dlpfc_dge","male_scz_nAcc_dge","ClusterTheme","UserTheme","pVal","TERM"
"3489","GO:0061548",55,0,0,0,0,2.820338295,0,0,0,0,0,0,0,0,0,"mature structure","mature structure",1.85967399850417e-24,"ganglion development"
"3490","GO:0061564",307,0,6.366850264,1.716519477,3.157460405,2.465443227,0,4.354168025,0,1.836209621,0,0,1.842566513,0,0,"specific target","repulsive cues",0.426405420528743,"axon development"
"3491","GO:0061572",52,0,1.348808148,0,0,0,1.625669971,0,0,0,0,0,0,0,0,"aggregation arrangement","aggregation arrangement",0.252994034499771,"actin filament bundle organization"
"3492","GO:0061615",122,0,0,0,3.930834098,0,0,0,0,0,0,0,2.654063179,4.507462932,2.908821807,"2 deoxyribose","6 phosphate",0.168753057427603,"glycolytic process through fructose-6-phosphate"
"3493","GO:0061620",377,0,0,0,3.930834098,0,0,0,0,0,0,0,2.654063179,4.507462932,2.908821807,"2 amino","10 monosaccharide \ concomitant production \ glucose residues \ linked glycosidically \ residues linked",0.82599537573749,"glycolytic process through glucose-6-phosphate"
"3494","GO:0061621",395,0,0,0,2.455797515,0,0,0,0,0,0,0,2.169289455,4.72259134,3.075580481,"yielding energy","activity glycolytic \ glycolytic process \ glycolytic processes",0.962764595523834,"canonical glycolysis"
"3495","GO:0061630",347,0,0,0,0,0,0,0,0,0,0,0,1.318724927,0,0,"oligosaccharide forming","terminal glycine",0.969025971229473,"ubiquitin protein ligase activity"
"3496","GO:0061659",347,0,0,0,0,0,0,0,0,0,0,0,1.328426256,0,0,"oligosaccharide forming","terminal glycine",0.969025971229473,"ubiquitin-like protein ligase activity"
"3497","GO:0061665",89,0,0,0,1.441249325,0,0,0,0,0,0,0,0,0,0,"compound donor","compound donor",0.00366988894635568,"SUMO ligase activity"
"3498","GO:0061695",89,3.313371744,1.822321614,2.628990065,0,0,4.13884247,0,0,0,0,0,1.82949304,0,1.730261546,"compound donor","compound donor",0.00366988894635568,"transferase complex, transferring phosphorus-containing groups"
"3499","GO:0061700",176,0,0,0,0,1.369130275,0,0,0,0,0,0,0,0,0,"protein complex","protein complex",0.274116898121055,"GATOR2 complex"
"3500","GO:0061718",377,0,0,0,2.455797515,0,0,0,0,0,0,0,2.169289455,4.72259134,3.075580481,"2 amino","10 monosaccharide \ concomitant production \ glucose residues \ linked glycosidically \ residues linked",0.82599537573749,"glucose catabolic process to pyruvate"
"3501","GO:0061733",97,0,0,0,0,0,0,1.823110242,0,0,0,0,0,0,0,"reaction acetyl","reaction acetyl",0.999999993749276,"peptide-lysine-N-acetyltransferase activity"
"3502","GO:0061744",262,0,0,0,1.329661122,0,0,0,0,0,0,0,0,0,0,"external threat \ perceived external","organism relating \ specific behavior",0.205438244508956,"motor behavior"
"3503","GO:0061842",213,0,0,0,0,2.275313939,0,2.162800072,0,0,0,0,0,0,0,"specific location","specific location",0.00341906350087532,"microtubule organizing center localization"
"3504","GO:0061900",339,0,1.806993784,1.86424477,0,2.168911595,0,0,0,0,0,0,0,0,0,"soluble factor","cytokine chemokine \ soluble factor",8.27963410325474e-07,"glial cell activation"
"3505","GO:0061912",85,0,0,0,0,0,0,0,0,0,0,0,1.509370375,0,0,"cell death","aging process \ stopped dividing",0.199701407523231,"selective autophagy"
"3506","GO:0061919",112,0,0,0,0,0,2.101679023,0,0,0,0,0,1.450061832,0,0,"er membrane","directing proteins \ er membrane \ signals contained",0.641994691202421,"process utilizing autophagic mechanism"
"3507","GO:0061982",329,0,0,0,0,0,0,0,2.354043285,0,1.950524854,0,0,0,0,"cell cycle","cell cycle",0.0302324621786205,"meiosis I cell cycle process"
"3508","GO:0062009",170,0,0,0,0,2.431586739,0,0,0,0,0,0,0,0,0,"specific outcome","mature structure",0.576154265748932,"secondary palate development"
"3509","GO:0062012",383,1.587153022,4.49697214,4.044966519,2.980963009,3.014276987,3.509056801,2.675307597,3.212894594,3.39062417,1.607429649,0,2.77012179,4.623088569,2.806988415,"individual cells","lipid storage",1.09276710801735e-17,"regulation of small molecule metabolic process"
"3510","GO:0062013",383,1.719317573,2.031035563,4.92456299,2.682745057,0,3.539631775,2.492266582,3.814018794,5.24139559,1.733355841,0,0,0,0,"individual cells","lipid storage",1.09276710801735e-17,"positive regulation of small molecule metabolic process"
"3511","GO:0062014",246,0,1.691939807,0,0,0,0,2.042331775,1.720986874,0,0,0,0,2.428391222,0,"tolerance induction","factor production \ microtubule polymerization \ molecule metabolic \ organ morphogenesis \ substances carried",0.678078109565124,"negative regulation of small molecule metabolic process"
"3512","GO:0062023",15,0,0,0,0,1.72728009,0,0,0,0,2.936919983,0,0,2.093185995,0,"bilayer surrounding","bilayer surrounding",0.00220661701392983,"collagen-containing extracellular matrix"
"3513","GO:0062033",143,0,0,0,0,0,2.429495707,0,0,0,0,0,0,0,0,"chromatin silencing","chromatin binding",5.79583984682732e-09,"positive regulation of mitotic sister chromatid segregation"
"3514","GO:0062042",385,0,0,0,0,0,0,0,0,0,0,0,1.373961739,0,0,"mesenchymal cell","mesenchymal transition",0.282427463245761,"regulation of cardiac epithelial to mesenchymal transition"
"3515","GO:0065002",302,0,1.348808148,0,0,0,0,0,2.360896854,0,0,0,0,0,0,"directed movement","directed movement",0.352249605865508,"intracellular protein transmembrane transport"
"3516","GO:0065004",258,0,0,0,0,0,0,0,0,0,0,0,1.683789068,0,1.477545138,"aggregation arrangement","aggregation arrangement",0.445864188786769,"protein-DNA complex assembly"
"3517","GO:0070006",185,0,0,0,0,0,0,0,0,0,0,0,1.347045767,0,0,"polypeptide chain","polypeptide chain",0.776111557630689,"metalloaminopeptidase activity"
"3518","GO:0070016",180,1.419897794,0,0,0,0,0,0,0,0,0,0,0,0,0,"double stranded","14 3",0.00676862177414645,"armadillo repeat domain binding"
"3519","GO:0070059",348,0,1.831742958,1.889100643,0,0,0,0,0,0,0,0,2.038052585,1.33869159,0,"apoptotic signaling","cysteine type \ type endopeptidase",1.84179156623788e-06,"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress"
"3520","GO:0070063",260,0,0,0,0,0,0,0,0,0,0,0,0,0,1.952993339,"lipoprotein particle","lipoprotein particle",2.03671952166621e-14,"RNA polymerase binding"
"3521","GO:0070069",322,0,0,0,0,0,0,0,0,3.328638929,0,0,0,0,0,"protein complex","protein complex",0.342201512798841,"cytochrome complex"
"3522","GO:0070092",310,0,0,0,0,0,0,0,0,0,1.425134703,0,0,0,0,"regulated release","regulated release",0.13809578479182,"regulation of glucagon secretion"
"3523","GO:0070098",299,0,0,0,0,1.474680433,0,0,0,0,0,0,0,0,0,"e.g transcription","molecular signals",5.38648541017880e-09,"chemokine-mediated signaling pathway"
"3524","GO:0070125",288,0,0,0,0,0,0,0,0,1.342848391,0,0,5.236218177,0,8.564074244,"terminal domain","polypeptide chain",0.214939731238221,"mitochondrial translational elongation"
"3525","GO:0070126",288,0,0,0,0,0,0,0,0,1.362836865,0,0,4.195398278,0,7.77497854,"terminal domain","polypeptide chain",0.214939731238221,"mitochondrial translational termination"
"3526","GO:0070129",261,0,0,0,0,0,0,0,0,0,0,0,2.169289455,0,0,"stimulus indicating","translational initiation",0.0268294423287839,"regulation of mitochondrial translation"
"3527","GO:0070160",387,0,0,0,0,0,0,0,0,1.982748431,0,0,0,0,0,"outer segment","zonula adherens",0.0265016751442927,"tight junction"
"3528","GO:0070166",84,0,0,0,3.142884659,0,0,0,0,0,0,0,0,0,0,"based cuticle","extracellular matrix",0.938055587107504,"enamel mineralization"
"3529","GO:0070167",95,0,0,1.902177021,1.344531076,3.452149379,0,0,0,0,0,1.664476733,1.761011784,0,0,"mature structure","neuron projection",4.40207219240478e-05,"regulation of biomineral tissue development"
"3530","GO:0070169",226,0,1.542603556,0,0,1.897250109,1.825454618,0,0,0,0,1.324340627,1.687487155,0,0,"cell communication","activates maintains",4.31454664255753e-12,"positive regulation of biomineral tissue development"
"3531","GO:0070182",249,0,0,0,0,0,0,0,0,0,0,0,0,0,1.732620693,"rna polymerase","rna polymerase",0.000130297265744393,"DNA polymerase binding"
"3532","GO:0070192",393,0,0,0,0,1.618858882,0,0,3.325579295,0,0,0,0,0,0,"cycle process","cell cycle",0.429206597963043,"chromosome organization involved in meiotic cell cycle"
"3533","GO:0070198",320,2.823200436,0,0,0,0,0,0,0,0,0,0,2.457457247,0,1.955527221,"specific location","specific location",9.92629947826348e-06,"protein localization to chromosome, telomeric region"
"3534","GO:0070199",320,1.308431265,0,0,0,0,0,0,0,0,0,0,0,0,0,"specific location","specific location",9.92629947826348e-06,"establishment of protein localization to chromosome"
"3535","GO:0070203",143,0,0,0,0,0,0,0,0,0,0,0,1.373961739,0,0,"chromatin silencing","chromatin binding",5.79583984682732e-09,"regulation of establishment of protein localization to telomere"
"3536","GO:0070206",351,0,0,0,0,0,0,0,0,0,2.723550301,0,0,0,0,"macromolecular structure","macromolecular structure",5.20232395324664e-12,"protein trimerization"
"3537","GO:0070212",203,1.419897794,0,0,0,0,1.409616198,0,0,0,0,0,1.488297076,0,0,"cross link","adp ribose",0.999971575188566,"protein poly-ADP-ribosylation"
"3538","GO:0070213",288,1.342368269,0,0,0,0,1.33212724,0,0,0,0,0,0,0,0,"terminal domain","polypeptide chain",0.214939731238221,"protein auto-ADP-ribosylation"
"3539","GO:0070228",364,0,1.446588389,1.501830823,0,0,1.726667183,0,0,0,1.756386102,0,0,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"regulation of lymphocyte apoptotic process"
"3540","GO:0070229",159,0,1.911144111,0,0,0,0,0,0,0,0,0,0,0,0,"cell differentiation","cell proliferation",0.0105035717770431,"negative regulation of lymphocyte apoptotic process"
"3541","GO:0070243",76,0,0,0,1.400642145,0,0,0,0,0,0,0,0,0,0,"apoptotic process","apoptotic process",0.501666028210293,"regulation of thymocyte apoptotic process"
"3542","GO:0070252",112,0,0,0,0,0,1.312634861,0,0,0,0,1.720165548,0,0,0,"er membrane","directing proteins \ er membrane \ signals contained",0.641994691202421,"actin-mediated cell contraction"
"3543","GO:0070262",192,0,2.565186997,0,0,0,0,0,0,0,0,0,0,0,0,"form peptidyl","peptidyl threonine",6.33410832703761e-09,"peptidyl-serine dephosphorylation"
"3544","GO:0070265",85,0,1.857314736,1.914779219,0,0,0,0,0,0,0,0,1.559455023,0,0,"cell death","aging process \ stopped dividing",0.199701407523231,"necrotic cell death"
"3545","GO:0070279",396,0,0,0,0,0,0,0,0,0,0,0,2.701836032,1.347065685,0,"compound consisting","oxidized form",0.0386254653325027,"vitamin B6 binding"
"3546","GO:0070302",388,1.925779677,9.281037844,3.698834127,0,4.71475856,1.890314975,3.423651901,2.074575355,0,0,1.346445708,1.995267446,0,0,"signaling pathway","signaling pathway",9.09190515926402e-16,"regulation of stress-activated protein kinase signaling cascade"
"3547","GO:0070303",21,0,0,0,0,3.203888793,0,0,0,0,0,0,0,0,0,"signaling pathway","receptor signaling",0.0693625307401202,"negative regulation of stress-activated protein kinase signaling cascade"
"3548","GO:0070304",388,1.608856549,8.746674772,3.687633111,0,2.549481973,0,2.341061199,0,0,0,1.656994864,1.81848942,0,0,"signaling pathway","signaling pathway",9.09190515926402e-16,"positive regulation of stress-activated protein kinase signaling cascade"
"3549","GO:0070316",323,0,1.595824305,0,0,0,0,1.841693135,1.616401573,0,1.910144876,0,0,0,2.583777926,"cell cycle","cell cycle",1.2699139237233e-07,"regulation of G0 to G1 transition"
"3550","GO:0070317",159,0,0,0,0,0,0,0,1.714802382,0,0,0,0,0,2.860467978,"cell differentiation","cell proliferation",0.0105035717770431,"negative regulation of G0 to G1 transition"
"3551","GO:0070325",260,0,0,0,0,0,0,0,0,0,0,0,0,1.521734446,0,"lipoprotein particle","lipoprotein particle",2.03671952166621e-14,"lipoprotein particle receptor binding"
"3552","GO:0070327",316,0,0,0,0,0,0,0,0,0,0,0,0,1.629470596,0,"directed movement","directed movement",0.130078219265579,"thyroid hormone transport"
"3553","GO:0070328",200,0,0,0,0,0,0,0,0,0,2.07814182,0,0,0,0,"internal steady","internal steady",1.88745077522585e-05,"triglyceride homeostasis"
"3554","GO:0070372",54,2.270723351,6.129926132,6.43582614,0,5.974336387,0,2.142261531,0,0,1.600071232,0,0,0,0,"isotype switching","transduction mediated",0.046125238313322,"regulation of ERK1 and ERK2 cascade"
"3555","GO:0070373",193,0,5.568996295,3.300516209,1.56103282,3.909874164,0,2.509070793,0,0,0,0,2.782801939,0,0,"covalent addition","chromatid segregation \ sister chromatid",0.059411379746095,"negative regulation of ERK1 and ERK2 cascade"
"3556","GO:0070374",388,0,2.982889306,3.997223693,0,3.052583254,0,0,0,0,2.108742277,0,0,0,0,"signaling pathway","signaling pathway",9.09190515926402e-16,"positive regulation of ERK1 and ERK2 cascade"
"3557","GO:0070382",289,0,0,0,0,0,0,0,0,0,0,0,2.003781168,0,0,"trans golgi","cis golgi",0.0661085264620479,"exocytic vesicle"
"3558","GO:0070391",301,1.419897794,0,0,0,0,1.409616198,0,0,0,0,0,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",9.52035368212709e-10,"response to lipoteichoic acid"
"3559","GO:0070403",396,0,0,0,0,0,0,0,0,0,0,0,1.406231048,0,0,"compound consisting","oxidized form",0.0386254653325027,"NAD+ binding"
"3560","GO:0070410",277,0,0,0,0,1.406143928,0,0,0,0,0,0,0,0,0,"chemokine receptor","signaling protein \ smad signaling",0.00310628819499682,"co-SMAD binding"
"3561","GO:0070411",277,0,0,0,0,1.303731969,0,0,0,0,0,0,0,0,0,"chemokine receptor","signaling protein \ smad signaling",0.00310628819499682,"I-SMAD binding"
"3562","GO:0070412",277,0,0,0,0,2.542035632,0,0,0,0,0,0,0,0,0,"chemokine receptor","signaling protein \ smad signaling",0.00310628819499682,"R-SMAD binding"
"3563","GO:0070423",228,0,1.939524759,0,0,0,0,0,0,0,0,0,0,0,0,"binding oligomerization \ oligomerization domain","smad proteins",0.0286605274704823,"nucleotide-binding oligomerization domain containing signaling pathway"
"3564","GO:0070469",83,0,0,0,0,0,0,0,0,6.702035748,0,0,0,0,1.385854887,"protein complex","blood platelets",0.996989548589429,"respirasome"
"3565","GO:0070482",34,0,0,1.35726729,4.214172621,0,3.983877862,2.370713272,0,2.572679623,2.54974099,0,5.035609439,5.364712469,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",3.6996646915483e-26,"response to oxygen levels"
"3566","GO:0070486",339,0,0,0,0,0,0,1.349274745,0,1.407856284,0,0,0,0,0,"soluble factor","cytokine chemokine \ soluble factor",8.27963410325474e-07,"leukocyte aggregation"
"3567","GO:0070491",249,0,0,3.300516209,0,0,2.566318752,0,2.174018196,0,0,0,1.493672755,1.552135097,0,"rna polymerase","rna polymerase",0.000130297265744393,"repressing transcription factor binding"
"3568","GO:0070507",357,1.443411546,0,0,1.498424091,0,0,0,2.43294819,0,0,0,0,1.39372199,0,"formation arrangement","cell substrate",1.87496389352897e-16,"regulation of microtubule cytoskeleton organization"
"3569","GO:0070509",302,0,0,0,1.886577596,0,0,0,0,0,0,0,0,0,0,"directed movement","directed movement",0.352249605865508,"calcium ion import"
"3570","GO:0070525",157,0,0,0,0,0,0,0,0,0,0,0,3.012089,0,0,"aromatic compound","2 oxoglutarate \ coa succinate \ common intermediate \ common structural \ dinucleotide nadh \ effectively oxidized \ form citrate \ fumarate malate \ isocitrate 2 \ metabolic pathway \ modified nucleoside \ nucleoside found \ oxoglutarate succinyl \ phospholipid biosynthesis \ plants bacteria \ reduced nicotinamide \ structural unit \ successive transformations \ succinate fumarate \ succinyl coa \ terminal sugar \ trna molecules \ trna threonylcarbamoyladenosine \ undergoes successive \ universal metabolic",0.999405564069212,"tRNA threonylcarbamoyladenosine metabolic process"
"3571","GO:0070527",339,0,0,0,0,0,0,0,0,2.734833306,0,0,1.343812651,0,0,"soluble factor","cytokine chemokine \ soluble factor",8.27963410325474e-07,"platelet aggregation"
"3572","GO:0070534",232,0,1.577652228,0,0,0,0,0,0,0,0,0,0,0,0,"carbohydrate derivative","protein ubiquitination",0.783348116478473,"protein K63-linked ubiquitination"
"3573","GO:0070542",34,1.376550791,0,0,0,0,0,1.321412662,0,2.511253969,0,0,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",3.6996646915483e-26,"response to fatty acid"
"3574","GO:0070555",301,0,0,0,0,0,0,1.332948637,0,0,0,0,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",9.52035368212709e-10,"response to interleukin-1"
"3575","GO:0070567",264,0,0,0,0,0,0,0,0,0,0,0,0,1.629470596,0,"acceptor molecule","acceptor molecule",0.170447806692737,"cytidylyltransferase activity"
"3576","GO:0070570",211,0,0,0,0,0,0,0,0,2.863917729,0,0,0,0,0,"postsynaptic potential","synaptic transmission",0.138812125799923,"regulation of neuron projection regeneration"
"3577","GO:0070585",320,0,0,0,0,0,0,0,2.000082716,0,0,0,0,0,1.347426871,"specific location","specific location",9.92629947826348e-06,"protein localization to mitochondrion"
"3578","GO:0070587",385,0,0,0,1.441249325,1.446761264,1.409616198,0,0,0,0,0,0,0,0,"mesenchymal cell","mesenchymal transition",0.282427463245761,"regulation of cell-cell adhesion involved in gastrulation"
"3579","GO:0070588",302,0,1.710870101,0,1.528315829,0,2.225453949,1.395901415,0,0,0,0,1.319448823,0,0,"directed movement","directed movement",0.352249605865508,"calcium ion transmembrane transport"
"3580","GO:0070603",144,3.710322968,5.4268204,0,0,0,3.669967533,0,3.136993322,0,0,0,1.713229767,0,0,"protein complex","protein complex",0.996270207450307,"SWI/SNF superfamily-type complex"
"3581","GO:0070613",121,0,0,0,0,0,0,0,0,0,0,0,0,1.912280769,0,"lipoprotein particle","kinase activity",2.54189979365347e-22,"regulation of protein processing"
"3582","GO:0070615",295,0,4.521802729,0,3.657226135,0,0,0,4.565359428,0,0,0,0,0,2.491388786,"reaction atp","adp protein",0.695337261981241,"nucleosome-dependent ATPase activity"
"3583","GO:0070633",238,0,0,0,0,0,0,0,0,0,0,0,1.40975013,0,0,"volume enclosed","smooth er",0.799470468553021,"transepithelial transport"
"3584","GO:0070646",351,0,2.196788851,0,0,0,0,0,0,1.302276475,0,0,0,0,0,"macromolecular structure","macromolecular structure",5.20232395324664e-12,"protein modification by small protein removal"
"3585","GO:0070661",339,1.314095851,0,0,0,0,0,0,0,0,0,0,0,0,0,"soluble factor","cytokine chemokine \ soluble factor",8.27963410325474e-07,"leukocyte proliferation"
"3586","GO:0070663",364,0,1.947070769,1.4310042,0,0,0,2.494282951,0,1.632238072,0,0,0,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"regulation of leukocyte proliferation"
"3587","GO:0070664",159,0,0,0,0,2.378444441,0,0,0,0,0,0,0,0,0,"cell differentiation","cell proliferation",0.0105035717770431,"negative regulation of leukocyte proliferation"
"3588","GO:0070665",364,0,2.031035563,0,0,0,0,2.492266582,0,0,0,0,0,0,0,"cell differentiation","cell differentiation",4.67371518374128e-24,"positive regulation of leukocyte proliferation"
"3589","GO:0070669",301,1.308431265,0,0,1.329661122,1.335142632,0,0,2.652362753,0,0,0,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",9.52035368212709e-10,"response to interleukin-2"
"3590","GO:0070670",301,3.593015616,0,0,2.209484117,0,0,0,0,0,0,0,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",9.52035368212709e-10,"response to interleukin-4"
"3591","GO:0070671",301,0,0,1.564823215,0,1.862695334,0,0,0,0,0,0,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",9.52035368212709e-10,"response to interleukin-12"
"3592","GO:0070672",301,0,0,0,2.927316101,0,0,0,0,0,0,0,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",9.52035368212709e-10,"response to interleukin-15"
"3593","GO:0070696",277,0,0,0,0,0,0,0,2.120594989,0,0,0,0,0,0,"chemokine receptor","signaling protein \ smad signaling",0.00310628819499682,"transmembrane receptor protein serine/threonine kinase binding"
"3594","GO:0070700",277,0,0,0,0,1.335142632,0,0,0,0,0,0,0,0,0,"chemokine receptor","signaling protein \ smad signaling",0.00310628819499682,"BMP receptor binding"
"3595","GO:0070717",260,3.76830941,0,0,0,0,2.260695148,0,0,0,0,0,0,1.521734446,0,"lipoprotein particle","lipoprotein particle",2.03671952166621e-14,"poly-purine tract binding"
"3596","GO:0070723",34,0,0,0,0,2.397844217,2.324076286,0,0,0,0,0,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",3.6996646915483e-26,"response to cholesterol"
"3597","GO:0070741",301,0,0,0,0,2.097450805,0,0,0,0,0,0,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",9.52035368212709e-10,"response to interleukin-6"
"3598","GO:0070757",299,0,0,0,0,1.406143928,0,0,0,0,0,0,0,0,0,"e.g transcription","molecular signals",5.38648541017880e-09,"interleukin-35-mediated signaling pathway"
"3599","GO:0070778",131,0,0,0,0,0,0,0,0,0,1.384557981,0,0,0,0,"atp h2o","amino acids",0.999999435661469,"L-aspartate transmembrane transport"
"3600","GO:0070820",291,0,0,0,0,0,0,0,0,0,0,0,1.473416815,0,0,"actin filament","actin filaments",0.101629704880504,"tertiary granule"
"3601","GO:0070821",15,0,0,0,0,0,0,1.431481716,0,0,0,0,0,0,0,"bilayer surrounding","bilayer surrounding",0.00220661701392983,"tertiary granule membrane"
"3602","GO:0070822",322,0,0,0,0,0,0,0,0,0,0,0,1.489997392,0,0,"protein complex","protein complex",0.342201512798841,"Sin3-type complex"
"3603","GO:0070830",52,0,1.375385353,0,0,0,0,0,0,0,0,0,0,0,0,"aggregation arrangement","aggregation arrangement",0.252994034499771,"bicellular tight junction assembly"
"3604","GO:0070838",229,0,0,0,0,0,1.587990398,0,0,0,0,0,1.769667318,0,0,"inorganic cations","inorganic cations",0.000288227642694267,"divalent metal ion transport"
"3605","GO:0070840",260,0,0,0,0,0,0,0,0,0,0,0,1.546741542,0,0,"lipoprotein particle","lipoprotein particle",2.03671952166621e-14,"dynein complex binding"
"3606","GO:0070849",301,0,1.559918343,0,0,0,0,0,1.580416502,0,0,0,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",9.52035368212709e-10,"response to epidermal growth factor"
"3607","GO:0070851",44,0,0,2.187850343,0,0,2.620040063,0,2.967719433,0,0,0,0,0,0,"hormone receptor","insulin receptor",0.227878836747161,"growth factor receptor binding"
"3608","GO:0070861",357,0,0,0,0,0,0,0,0,0,0,0,0,0,1.310588154,"formation arrangement","cell substrate",1.87496389352897e-16,"regulation of protein exit from endoplasmic reticulum"
"3609","GO:0070873",383,0,1.73721748,0,0,0,3.373386772,0,0,0,0,0,0,0,0,"individual cells","lipid storage",1.09276710801735e-17,"regulation of glycogen metabolic process"
"3610","GO:0070875",383,0,0,0,0,0,2.642345872,0,0,0,0,0,0,0,0,"individual cells","lipid storage",1.09276710801735e-17,"positive regulation of glycogen metabolic process"
"3611","GO:0070885",282,0,0,0,0,0,0,0,0,0,0,0,1.680442483,0,0,"enzyme map","nf kappab",0.010196434040961,"negative regulation of calcineurin-NFAT signaling cascade"
"3612","GO:0070888",180,0,0,0,1.869121095,0,0,0,1.546109199,0,0,1.301706544,0,0,0,"double stranded","14 3",0.00676862177414645,"E-box binding"
"3613","GO:0070900",101,0,0,0,0,0,0,0,0,0,0,0,2.364486149,0,0,"post transcriptionally","coded genetically",0.221581226139973,"mitochondrial tRNA modification"
"3614","GO:0070918",9,0,0,0,0,2.194223128,0,0,0,0,0,0,0,0,0,"gene silencing","inactivation silencing \ posttranscriptional gene",0.0385296901747337,"production of small RNA involved in gene silencing by RNA"
"3615","GO:0070935",22,0,0,0,0,0,0,0,0,0,0,0,1.328864531,0,0,"ssu rrna","proteins associate",0.996636948362724,"3'-UTR-mediated mRNA stabilization"
"3616","GO:0070936",232,0,1.389062636,2.477558177,0,0,0,0,0,0,0,0,0,0,0,"carbohydrate derivative","protein ubiquitination",0.783348116478473,"protein K48-linked ubiquitination"
"3617","GO:0070938",198,0,0,0,0,0,0,0,0,1.486691571,0,0,1.488297076,0,0,"membrane bounded","membrane bounded",0.824068812660314,"contractile ring"
"3618","GO:0070972",320,0,0,0,0,0,0,0,0,0,0,6.009943614,0,0,0,"specific location","specific location",9.92629947826348e-06,"protein localization to endoplasmic reticulum"
"3619","GO:0070979",18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.886395839,"ubiquitin dependent","k11 linked",0.186825533402244,"protein K11-linked ubiquitination"
"3620","GO:0070997",85,0,1.4030114,0,0,0,1.681709198,0,1.423116314,0,0,0,2.137937878,0,0,"cell death","aging process \ stopped dividing",0.199701407523231,"neuron death"
"3621","GO:0071006",10,1.342368269,0,0,0,0,0,0,0,0,0,0,0,0,2.240182279,"spliceosomal complex","spliceosomal complex",0.213871616369837,"U2-type catalytic step 1 spliceosome"
"3622","GO:0071007",10,0,0,0,0,0,0,0,0,0,0,2.774570508,0,0,0,"spliceosomal complex","spliceosomal complex",0.213871616369837,"U2-type catalytic step 2 spliceosome"
"3623","GO:0071012",10,1.342368269,0,0,0,0,0,0,0,0,0,0,0,0,2.240182279,"spliceosomal complex","spliceosomal complex",0.213871616369837,"catalytic step 1 spliceosome"
"3624","GO:0071013",10,0,0,0,1.397353131,0,0,0,0,0,0,1.778412576,0,0,2.772723566,"spliceosomal complex","spliceosomal complex",0.213871616369837,"catalytic step 2 spliceosome"
"3625","GO:0071073",314,0,0,0,0,0,0,1.312372587,0,0,0,0,0,0,0,"receptor biosynthesis \ sphingolipid biosynthesis \ triglyceride biosynthesis","inositol phosphate",0.0347533447731056,"positive regulation of phospholipid biosynthetic process"
"3626","GO:0071103",351,0,2.820558558,1.685694803,1.610533809,0,5.543684929,2.811859674,2.884745715,0,0,0,1.458610103,0,1.502645715,"macromolecular structure","macromolecular structure",5.20232395324664e-12,"DNA conformation change"
"3627","GO:0071104",301,1.419897794,0,0,1.441249325,0,0,0,0,0,0,0,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",9.52035368212709e-10,"response to interleukin-9"
"3628","GO:0071156",284,0,0,0,0,0,2.086122944,0,0,0,0,0,0,0,0,"cell death","cell aging",2.22219065602687e-09,"regulation of cell cycle arrest"
"3629","GO:0071162",144,0,0,0,1.441249325,0,1.409616198,0,0,1.486691571,0,0,1.488297076,0,0,"protein complex","protein complex",0.996270207450307,"CMG complex"
"3630","GO:0071166",73,0,0,2.359599355,0,0,0,0,0,0,0,0,0,0,3.698690302,"ribonucleoprotein complex","ribonucleoprotein complex",0.302779373285286,"ribonucleoprotein complex localization"
