"","GOID","cluster","GSE21935_Barnes_FSCZvsCTL","GSE21935_Barnes_MSCZvsCTL","GSE17612_Maycox_FSCZvsCTL","GSE17612_Maycox_MSCZvsCTL","GSE46509_Piet_FSCZvsCTL","GSE46509_Piet_MSCZvsCTL","GSE37981_Piet_FSCZvsCTL","GSE37981_Piet_MSCZvsCTL","female_scz_ancg_dge","female_scz_dlpfc_dge","female_scz_nacc_dge","male_scz_ancg_dge","male_scz_dlpfc_dge","male_scz_nAcc_dge","ClusterTheme","UserTheme","pVal","TERM"
"3866","GO:0060147",143,0,0,0,0,0,0,0,0,0,0,0,7.750900253,0,3.299308904,"chromatin silencing","sister chromatid",7.34354187223017e-07,"regulation of posttranscriptional gene silencing"
"3867","GO:0060148",143,0,0,0,0,0,0,0,0,0,0,0,5.827371416,0,0,"chromatin silencing","sister chromatid",7.34354187223017e-07,"positive regulation of posttranscriptional gene silencing"
"3868","GO:0060149",143,0,0,0,0,0,0,0,0,2.047986017,0,0,3.414748814,0,2.222561001,"chromatin silencing","sister chromatid",7.34354187223017e-07,"negative regulation of posttranscriptional gene silencing"
"3869","GO:0060173",55,0,0,1.853857318,2.082671703,0,0,0,0,1.945683628,0,3.027425074,3.404814042,3.472835866,0,"mature structure","mature structure",4.1290616242144e-27,"limb development"
"3870","GO:0060174",120,0,0,0,1.646987083,0,0,0,0,0,0,0,0,1.904276795,0,"regionalization process","regionalization process",0.796487030286514,"limb bud formation"
"3871","GO:0060191",121,0,0,0,0,0,0,0,0,5.914982122,0,0,4.519626013,0,2.641171964,"lipoprotein particle","kinase activity",2.13259598949448e-22,"regulation of lipase activity"
"3872","GO:0060192",121,0,0,0,0,0,0,0,0,1.330834323,0,1.813433192,1.334237291,0,0,"lipoprotein particle","kinase activity",2.13259598949448e-22,"negative regulation of lipase activity"
"3873","GO:0060193",121,0,0,0,0,0,0,0,0,3.76512414,0,0,2.961034671,1.564987676,3.381964905,"lipoprotein particle","kinase activity",2.13259598949448e-22,"positive regulation of lipase activity"
"3874","GO:0060205",35,0,0,2.508622272,0,0,0,0,0,1.754676295,1.737916667,1.666423667,6.435340298,3.96612099,2.272106966,"endoplasmic reticulum","lipid bilayer",0.0687632606714309,"cytoplasmic vesicle lumen"
"3875","GO:0060218",397,0,0,0,2.038727081,0,0,0,0,1.382635075,0,0,1.407908195,1.641491093,0,"cell acquires","cell acquires",2.09380303766106e-06,"hematopoietic stem cell differentiation"
"3876","GO:0060219",397,0,0,0,0,0,0,0,0,0,0,0,1.834325167,0,0,"cell acquires","cell acquires",2.09380303766106e-06,"camera-type eye photoreceptor cell differentiation"
"3877","GO:0060231",20,0,0,0,0,0,0,0,0,1.330834323,1.332297866,0,1.334237291,0,0,"epithelial cell","epithelial cell",0.00461122120610701,"mesenchymal to epithelial transition"
"3878","GO:0060236",357,0,0,0,0,0,0,0,0,1.332230992,0,0,2.599748953,1.689303595,0,"formation arrangement","cell substrate",6.42060363458518e-23,"regulation of mitotic spindle organization"
"3879","GO:0060249",200,0,0,0,0,0,0,0,0,1.466120676,0,0,9.823631579,4.555094917,5.726422905,"internal steady","internal steady",2.14152908805391e-11,"anatomical structure homeostasis"
"3880","GO:0060251",364,0,0,0,0,0,0,0,0,2.405960427,0,3.364615045,3.167088161,0,0,"cell differentiation","cell differentiation",6.44581750132069e-39,"regulation of glial cell proliferation"
"3881","GO:0060252",364,1.619883726,0,1.55407634,0,0,0,0,0,0,0,0,2.109285884,0,1.446087672,"cell differentiation","cell differentiation",6.44581750132069e-39,"positive regulation of glial cell proliferation"
"3882","GO:0060253",364,0,0,0,0,0,0,0,0,2.599342458,0,1.99027258,1.576391191,0,0,"cell differentiation","cell differentiation",6.44581750132069e-39,"negative regulation of glial cell proliferation"
"3883","GO:0060259",226,0,0,1.379393859,0,0,0,0,0,0,0,0,2.017305529,0,0,"cell communication","directed movement",1.62711678257022e-19,"regulation of feeding behavior"
"3884","GO:0060260",143,0,0,0,0,0,0,0,0,1.574289017,0,1.860978433,2.718032391,2.126297723,0,"chromatin silencing","sister chromatid",7.34354187223017e-07,"regulation of transcription initiation from RNA polymerase II promoter"
"3885","GO:0060261",143,0,0,0,0,0,0,0,0,0,0,1.384616016,1.31905424,2.063427153,1.855537309,"chromatin silencing","sister chromatid",7.34354187223017e-07,"positive regulation of transcription initiation from RNA polymerase II promoter"
"3886","GO:0060263",138,0,0,0,0,0,0,0,0,0,0,0,0,0,1.446087672,"muscle contraction","muscle contraction",7.5003816347784e-16,"regulation of respiratory burst"
"3887","GO:0060291",115,0,0,0,0,0,0,0,0,0,0,0,1.655363797,0,0,"cell signaling","neurotransmitter receptors",0.119555705047603,"long-term synaptic potentiation"
"3888","GO:0060306",36,0,0,0,0,0,0,2.472490587,0,2.254172667,0,0,0,0,1.620720478,"voltage gated","channel catalyzes",0.000280623620281531,"regulation of membrane repolarization"
"3889","GO:0060307",37,0,0,0,0,0,0,2.774264254,0,0,0,0,0,0,2.104031598,"action potential","membrane potential",0.131934990002244,"regulation of ventricular cardiac muscle cell membrane repolarization"
"3890","GO:0060314",36,0,0,0,0,0,0,0,0,0,0,0,2.017305529,0,0,"voltage gated","channel catalyzes",0.000280623620281531,"regulation of ryanodine-sensitive calcium-release channel activity"
"3891","GO:0060317",20,0,0,0,0,0,1.40920791,0,0,1.645266203,0,1.355802244,7.205956048,4.156377492,0,"epithelial cell","epithelial cell",0.00461122120610701,"cardiac epithelial to mesenchymal transition"
"3892","GO:0060323",298,0,0,0,0,0,0,0,0,2.254172667,0,5.627634763,2.903824956,0,0,"anatomical structures","anatomical structures",0.00196451944388869,"head morphogenesis"
"3893","GO:0060324",55,0,0,0,0,0,0,0,0,2.581569084,0,4.871150523,3.462188316,0,0,"mature structure","mature structure",4.1290616242144e-27,"face development"
"3894","GO:0060325",298,0,0,0,0,0,0,0,0,2.460657158,0,5.977853973,2.498964877,0,0,"anatomical structures","anatomical structures",0.00196451944388869,"face morphogenesis"
"3895","GO:0060326",154,0,0,1.560077936,0,0,0,0,0,7.754791587,0,0,3.169639102,1.83844279,0,"intracellular signal","intracellular signal",0.000289417949995767,"cell chemotaxis"
"3896","GO:0060330",199,0,0,0,0,0,0,2.467480209,0,0,0,0,1.426315884,2.15774055,1.94790915,"natural killer","cytokine production",1.00440769332218e-13,"regulation of response to interferon-gamma"
"3897","GO:0060333",299,0,2.403626066,1.372276191,0,1.639768991,1.619341184,0,0,3.76512414,0,0,3.536316934,3.849835345,1.326024865,"e.g transcription","molecular signals",6.35893867050578e-11,"interferon-gamma-mediated signaling pathway"
"3898","GO:0060334",388,0,0,0,0,0,0,2.467480209,0,0,0,0,1.426315884,2.15774055,1.94790915,"signaling pathway","signaling pathway",3.36540004898733e-19,"regulation of interferon-gamma-mediated signaling pathway"
"3899","GO:0060337",299,0,0,0,0,0,0,0,0,0,0,1.332356374,2.662670549,1.666471262,1.422569142,"e.g transcription","molecular signals",6.35893867050578e-11,"type I interferon signaling pathway"
"3900","GO:0060338",388,0,0,0,0,0,0,0,0,1.303366109,0,0,3.979732706,1.658581864,1.461230652,"signaling pathway","signaling pathway",3.36540004898733e-19,"regulation of type I interferon-mediated signaling pathway"
"3901","GO:0060339",388,0,0,0,0,0,0,0,0,0,0,0,0,1.447627887,1.308295841,"signaling pathway","signaling pathway",3.36540004898733e-19,"negative regulation of type I interferon-mediated signaling pathway"
"3902","GO:0060340",388,0,0,0,0,0,0,0,0,0,0,0,3.483604951,0,0,"signaling pathway","signaling pathway",3.36540004898733e-19,"positive regulation of type I interferon-mediated signaling pathway"
"3903","GO:0060343",356,0,0,0,0,0,0,0,0,0,0,0,0,1.406340997,0,"salivary gland","ectodermal placode",0.961008271166632,"trabecula formation"
"3904","GO:0060348",55,0,0,0,1.302950579,0,0,0,0,6.466061013,0,1.707665187,6.433818768,0,0,"mature structure","mature structure",4.1290616242144e-27,"bone development"
"3905","GO:0060349",298,0,0,0,1.453181638,0,0,0,0,4.569177788,0,2.340410926,5.522075636,0,0,"anatomical structures","anatomical structures",0.00196451944388869,"bone morphogenesis"
"3906","GO:0060350",298,0,0,0,0,0,0,0,0,0,0,0,4.251686808,0,0,"anatomical structures","anatomical structures",0.00196451944388869,"endochondral bone morphogenesis"
"3907","GO:0060351",94,0,0,0,0,0,0,0,0,0,0,0,1.371247294,0,0,"specific outcome","mature structure",0.444512769563422,"cartilage development involved in endochondral bone morphogenesis"
"3908","GO:0060353",357,0,0,0,0,0,0,0,0,2.955329508,0,0,0,0,3.139497865,"formation arrangement","cell substrate",6.42060363458518e-23,"regulation of cell adhesion molecule production"
"3909","GO:0060359",34,0,0,0,0,0,0,0,0,1.681954203,0,1.74505603,3.585822762,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",8.42697597102494e-42,"response to ammonium ion"
"3910","GO:0060368",388,0,0,2.164678088,0,0,0,0,0,0,0,0,2.761208765,1.904276795,0,"signaling pathway","signaling pathway",3.36540004898733e-19,"regulation of Fc receptor mediated stimulatory signaling pathway"
"3911","GO:0060379",397,0,0,0,0,0,0,0,0,1.719477409,0,0,0,0,0,"cell acquires","cell acquires",2.09380303766106e-06,"cardiac muscle cell myoblast differentiation"
"3912","GO:0060384",307,0,0,0,0,0,0,0,0,0,0,0,1.546137387,0,0,"specific target","repulsive cues",0.0788758428115131,"innervation"
"3913","GO:0060389",192,0,0,0,0,0,0,0,0,1.499311585,1.420578836,1.99027258,3.483604951,1.761577446,0,"form peptidyl","peptidyl threonine",1.13379446790922e-06,"pathway-restricted SMAD protein phosphorylation"
"3914","GO:0060390",388,0,0,0,0,0,0,0,0,1.731756648,0,1.414665376,6.497816131,5.580435973,0,"signaling pathway","signaling pathway",3.36540004898733e-19,"regulation of SMAD protein signal transduction"
"3915","GO:0060391",388,0,0,1.652987567,0,0,0,0,0,2.411789313,0,1.8680128,4.207142064,4.137306595,0,"signaling pathway","signaling pathway",3.36540004898733e-19,"positive regulation of SMAD protein signal transduction"
"3916","GO:0060393",228,0,0,1.423121866,0,0,0,0,0,2.674462316,0,2.210576127,12.90948012,3.399818398,1.551822543,"binding oligomerization \ oligomerization domain","smad proteins",2.93629791855322e-05,"regulation of pathway-restricted SMAD protein phosphorylation"
"3917","GO:0060394",228,0,0,0,0,0,0,0,0,0,0,2.135155965,5.164279772,0,0,"binding oligomerization \ oligomerization domain","smad proteins",2.93629791855322e-05,"negative regulation of pathway-restricted SMAD protein phosphorylation"
"3918","GO:0060395",43,0,0,0,0,0,0,0,0,2.749322727,0,3.153786849,11.21490457,7.570201915,0,"molecular signals","molecular signals",2.11792247501761e-10,"SMAD protein signal transduction"
"3919","GO:0060396",299,0,1.561530601,0,1.588410006,0,0,0,0,0,0,0,2.533734852,2.437279696,0,"e.g transcription","molecular signals",6.35893867050578e-11,"growth hormone receptor signaling pathway"
"3920","GO:0060397",172,0,0,0,1.359463379,0,0,0,0,0,0,0,1.488262043,1.699137862,0,"molecular signals","molecular signals",0.00259211607605167,"growth hormone receptor signaling pathway via JAK-STAT"
"3921","GO:0060401",302,0,0,0,0,1.570520479,0,0,0,0,0,0,1.888094372,0,0,"directed movement","directed movement",0.058757245620253,"cytosolic calcium ion transport"
"3922","GO:0060402",4,0,0,0,0,1.639768991,0,0,0,0,0,0,0,0,0,"calcium ions","calcium ions",0.00221481053105552,"calcium ion transport into cytosol"
"3923","GO:0060411",135,0,0,0,1.998026439,1.544792544,1.574444249,0,0,3.359836646,0,2.161177736,4.79575402,3.323616,0,"anatomical structures","anatomical structures",3.37845688332439e-06,"cardiac septum morphogenesis"
"3924","GO:0060412",186,0,0,0,0,0,2.520308132,0,0,1.332230992,0,0,3.30668457,1.689303595,0,"mature structure","mature structure",0.49814230294548,"ventricular septum morphogenesis"
"3925","GO:0060413",219,0,0,0,0,0,0,0,0,0,0,0,0,1.641491093,0,"cardiac atrium","cardiac ventricle",2.21669400614075e-05,"atrial septum morphogenesis"
"3926","GO:0060415",298,0,0,0,2.92892901,0,0,0,0,4.082329032,0,2.961599944,3.346925002,0,0,"anatomical structures","anatomical structures",0.00196451944388869,"muscle tissue morphogenesis"
"3927","GO:0060416",34,0,0,0,1.30464155,0,0,0,0,0,0,0,3.481873646,2.661519743,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",8.42697597102494e-42,"response to growth hormone"
"3928","GO:0060419",219,0,0,0,1.385844188,0,0,0,0,1.877628924,0,1.513284186,3.948957661,3.368619366,0,"cardiac atrium","cardiac ventricle",2.21669400614075e-05,"heart growth"
"3929","GO:0060420",138,0,0,0,0,0,0,1.45478222,0,3.402867705,3.078214318,2.185640201,4.875327723,0,0,"muscle contraction","muscle contraction",7.5003816347784e-16,"regulation of heart growth"
"3930","GO:0060421",138,0,0,0,1.351214161,1.349939046,0,0,0,2.207242456,0,2.111440545,4.391400273,0,0,"muscle contraction","muscle contraction",7.5003816347784e-16,"positive regulation of heart growth"
"3931","GO:0060425",135,0,0,0,1.529365257,2.667690916,0,0,0,0,0,0,5.306885299,3.347121729,0,"anatomical structures","anatomical structures",3.37845688332439e-06,"lung morphogenesis"
"3932","GO:0060428",20,1.886205677,0,0,0,1.678735192,0,0,0,0,0,0,2.580549944,2.019245212,0,"epithelial cell","epithelial cell",0.00461122120610701,"lung epithelium development"
"3933","GO:0060438",190,0,0,0,0,0,0,0,0,2.251352048,1.306600232,0,4.931098753,2.646456255,0,"mature structure","specific outcome",5.21528772911594e-14,"trachea development"
"3934","GO:0060439",298,0,0,0,0,0,0,0,0,0,1.532623908,0,2.939472078,1.986901638,0,"anatomical structures","anatomical structures",0.00196451944388869,"trachea morphogenesis"
"3935","GO:0060441",39,0,0,0,1.326340231,4.399912389,0,0,0,0,0,0,4.767369424,3.294846539,0,"epithelial cell","ureteric bud",0.977813474414566,"epithelial tube branching involved in lung morphogenesis"
"3936","GO:0060442",130,0,0,0,2.574637525,0,0,0,0,1.638577808,0,0,0,1.904276795,1.758025003,"mammary gland","mammary gland",0.316676586215145,"branching involved in prostate gland morphogenesis"
"3937","GO:0060443",130,1.765725065,0,1.665966773,0,0,0,0,0,5.87221352,0,0,5.664240662,0,0,"mammary gland","mammary gland",0.316676586215145,"mammary gland morphogenesis"
"3938","GO:0060444",130,2.787761388,0,0,0,0,0,0,0,2.111565225,0,1.669834797,4.557186118,1.447627887,1.308295841,"mammary gland","mammary gland",0.316676586215145,"branching involved in mammary gland duct morphogenesis"
"3939","GO:0060445",356,0,1.418686691,1.652987567,0,0,0,0,0,1.382635075,3.050395936,0,4.207142064,2.81078726,0,"salivary gland","ectodermal placode",0.961008271166632,"branching involved in salivary gland morphogenesis"
"3940","GO:0060452",138,0,0,0,0,0,0,0,0,2.706227789,0,3.461718225,1.67367871,0,0,"muscle contraction","muscle contraction",7.5003816347784e-16,"positive regulation of cardiac muscle contraction"
"3941","GO:0060453",310,0,0,1.466857121,0,0,0,0,0,2.955329508,0,0,0,0,0,"regulated release","regulated release",0.00318100480248602,"regulation of gastric acid secretion"
"3942","GO:0060457",310,0,0,1.463514389,0,0,0,0,1.831340282,0,1.306600232,0,0,0,0,"regulated release","regulated release",0.00318100480248602,"negative regulation of digestive system process"
"3943","GO:0060479",397,2.787761388,0,0,1.665446216,2.418347933,1.433837733,0,0,0,0,0,0,0,0,"cell acquires","cell acquires",2.09380303766106e-06,"lung cell differentiation"
"3944","GO:0060485",190,0,0,0,2.634745383,2.630173996,0,0,0,7.719624919,3.295567701,4.112529925,9.662200043,3.65863815,0,"mature structure","specific outcome",5.21528772911594e-14,"mesenchyme development"
"3945","GO:0060487",397,2.787761388,0,0,1.665446216,2.418347933,1.433837733,0,0,0,0,0,0,0,0,"cell acquires","cell acquires",2.09380303766106e-06,"lung epithelial cell differentiation"
"3946","GO:0060491",357,0,0,0,0,0,0,0,0,3.065252497,0,2.952608235,7.283534344,1.691019137,1.69403496,"formation arrangement","cell substrate",6.42060363458518e-23,"regulation of cell projection assembly"
"3947","GO:0060512",135,0,0,0,3.506526384,1.959873911,0,0,0,1.826606089,0,0,1.484515645,2.208209343,0,"anatomical structures","anatomical structures",3.37845688332439e-06,"prostate gland morphogenesis"
"3948","GO:0060525",130,0,0,0,2.750643203,0,1.575907951,0,0,2.955329508,0,0,0,0,0,"mammary gland","mammary gland",0.316676586215145,"prostate glandular acinus development"
"3949","GO:0060536",298,0,0,0,0,0,0,0,0,0,0,0,1.903461208,0,0,"anatomical structures","anatomical structures",0.00196451944388869,"cartilage morphogenesis"
"3950","GO:0060537",55,0,0,0,2.115012109,2.110557746,0,0,0,4.783047431,0,4.397274691,5.382673339,3.216139168,1.717745621,"mature structure","mature structure",4.1290616242144e-27,"muscle tissue development"
"3951","GO:0060538",55,0,0,0,0,0,0,0,0,2.227171111,0,1.772111466,0,0,0,"mature structure","mature structure",4.1290616242144e-27,"skeletal muscle organ development"
"3952","GO:0060541",55,0,0,1.459354029,1.703498085,2.658141551,2.156181497,0,0,6.225192242,2.666868661,3.424202205,7.743410124,2.584482885,0,"mature structure","mature structure",4.1290616242144e-27,"respiratory system development"
"3953","GO:0060544",95,0,0,0,0,0,0,0,0,1.687548353,0,0,3.468601852,0,0,"mature structure","dendritic spine",5.50107515499456e-09,"regulation of necroptotic process"
"3954","GO:0060546",95,0,1.637790768,0,0,0,0,0,0,0,0,0,1.576391191,0,0,"mature structure","dendritic spine",5.50107515499456e-09,"negative regulation of necroptotic process"
"3955","GO:0060547",364,0,1.324428467,0,0,0,0,0,0,1.330834323,0,0,3.009199985,0,0,"cell differentiation","cell differentiation",6.44581750132069e-39,"negative regulation of necrotic cell death"
"3956","GO:0060560",298,0,0,0,0,0,0,0,0,6.213710801,3.536435847,1.398886238,12.25161701,4.292987713,0,"anatomical structures","anatomical structures",0.00196451944388869,"developmental growth involved in morphogenesis"
"3957","GO:0060561",76,0,0,1.55407634,0,0,0,0,0,4.758899146,0,0,4.022379426,0,0,"apoptotic process","apoptotic process",0.162190448668251,"apoptotic process involved in morphogenesis"
"3958","GO:0060562",135,0,0,0,1.555535607,2.033368623,1.437347091,0,0,14.16284511,3.681932028,3.718218372,11.17095249,4.244079656,0,"anatomical structures","anatomical structures",3.37845688332439e-06,"epithelial tube morphogenesis"
"3959","GO:0060563",47,0,0,0,0,0,0,0,0,1.781665501,0,0,2.11050969,0,0,"differentiation includes","neural tube",0.147770580061502,"neuroepithelial cell differentiation"
"3960","GO:0060571",20,0,1.863892829,0,1.837361986,1.836163707,0,0,0,2.251352048,0,0,0,0,0,"epithelial cell","epithelial cell",0.00461122120610701,"morphogenesis of an epithelial fold"
"3961","GO:0060575",397,0,0,0,3.020485005,1.515330854,0,0,0,0,0,0,0,0,0,"cell acquires","cell acquires",2.09380303766106e-06,"intestinal epithelial cell differentiation"
"3962","GO:0060576",20,2.085479613,0,0,1.540809842,1.539889268,0,0,0,0,0,0,0,0,0,"epithelial cell","epithelial cell",0.00461122120610701,"intestinal epithelial cell development"
"3963","GO:0060579",276,0,0,0,0,1.646051291,0,0,0,0,0,0,0,0,0,"differentiating autonomously","developmental fate",0.975791328251476,"ventral spinal cord interneuron fate commitment"
"3964","GO:0060581",276,0,0,0,0,1.646051291,0,0,0,0,0,0,0,0,0,"differentiating autonomously","developmental fate",0.975791328251476,"cell fate commitment involved in pattern specification"
"3965","GO:0060589",185,0,0,0,0,0,2.0288815,0,1.616854805,1.347745831,0,1.588386296,4.895794667,1.618324504,0,"polypeptide chain","metal ions",0.980502786606912,"nucleoside-triphosphatase regulator activity"
"3966","GO:0060590",33,0,0,0,0,0,0,0,0,0,0,1.804357507,9.622969581,6.412577118,4.770245449,"covalent linkages","kinase kinase",0.514092478907203,"ATPase regulator activity"
"3967","GO:0060602",281,0,0,1.652987567,2.038727081,0,0,0,0,1.382635075,0,0,4.207142064,2.81078726,0,"cell division","cell division",0.0484801800866303,"branch elongation of an epithelium"
"3968","GO:0060603",130,2.619139823,0,1.871117897,0,0,0,0,0,4.676102346,0,1.384616016,4.347638865,0,0,"mammary gland","mammary gland",0.316676586215145,"mammary gland duct morphogenesis"
"3969","GO:0060606",117,0,0,0,0,0,0,0,0,3.337802392,0,2.491187511,2.456477423,0,0,"muscle cells","muscle cells",4.34769616304868e-07,"tube closure"
"3970","GO:0060632",357,0,1.629107428,0,0,0,0,0,0,0,0,0,0,1.822832305,0,"formation arrangement","cell substrate",6.42060363458518e-23,"regulation of microtubule-based movement"
"3971","GO:0060644",130,0,0,0,0,1.358572902,0,0,0,0,0,1.926744953,2.333175047,0,0,"mammary gland","mammary gland",0.316676586215145,"mammary gland epithelial cell differentiation"
"3972","GO:0060669",177,0,0,0,0,0,0,0,0,1.826606089,0,0,2.951000424,2.208209343,0,"process occurring","process occurring",0.0577323104389364,"embryonic placenta morphogenesis"
"3973","GO:0060670",39,0,0,0,0,0,0,0,0,1.565635328,0,0,0,0,0,"epithelial cell","ureteric bud",0.977813474414566,"branching involved in labyrinthine layer morphogenesis"
"3974","GO:0060674",190,0,0,0,0,0,0,0,0,0,0,1.328135432,0,0,0,"mature structure","specific outcome",5.21528772911594e-14,"placenta blood vessel development"
"3975","GO:0060675",39,0,0,0,2.285754919,0,0,0,0,0,0,0,1.484303441,2.193497894,0,"epithelial cell","ureteric bud",0.977813474414566,"ureteric bud morphogenesis"
"3976","GO:0060688",357,0,0,0,2.228698628,0,0,0,0,1.68778219,3.405137184,0,3.857100196,5.010316283,0,"formation arrangement","cell substrate",6.42060363458518e-23,"regulation of morphogenesis of a branching structure"
"3977","GO:0060711",190,0,0,0,0,0,0,0,0,0,0,0,2.783513227,1.492571719,0,"mature structure","specific outcome",5.21528772911594e-14,"labyrinthine layer development"
"3978","GO:0060712",20,0,0,0,0,0,0,0,0,0,1.420578836,0,0,1.761577446,0,"epithelial cell","epithelial cell",0.00461122120610701,"spongiotrophoblast layer development"
"3979","GO:0060713",356,0,0,0,0,0,0,0,0,2.047986017,0,0,3.414748814,2.437279696,0,"salivary gland","ectodermal placode",0.961008271166632,"labyrinthine layer morphogenesis"
"3980","GO:0060732",314,0,0,0,0,0,0,0,0,0,0,0,1.576391191,0,0,"receptor biosynthesis \ sphingolipid biosynthesis \ triglyceride biosynthesis","inositol phosphate",0.0582487887293005,"positive regulation of inositol phosphate biosynthetic process"
"3981","GO:0060736",130,0,0,1.466857121,0,0,0,0,0,0,0,0,0,1.986901638,0,"mammary gland","mammary gland",0.316676586215145,"prostate gland growth"
"3982","GO:0060740",135,0,0,0,2.903819364,1.447972965,0,0,0,1.931349419,0,0,1.611513894,2.316789689,0,"anatomical structures","anatomical structures",3.37845688332439e-06,"prostate gland epithelium morphogenesis"
"3983","GO:0060742",130,0,0,0,0,0,0,0,0,1.719477409,0,0,0,0,0,"mammary gland","mammary gland",0.316676586215145,"epithelial cell differentiation involved in prostate gland development"
"3984","GO:0060746",166,0,0,0,0,0,0,0,2.759051271,0,0,0,0,0,0,"sexual phenotype","physical differentiation",0.866570492061926,"parental behavior"
"3985","GO:0060749",130,0,0,0,0,1.836163707,0,0,0,0,1.306600232,1.762484448,2.010600597,0,1.397079872,"mammary gland","mammary gland",0.316676586215145,"mammary gland alveolus development"
"3986","GO:0060759",199,0,0,0,0,0,0,0,0,9.47049136,0,0,13.363541,6.818182832,3.250594595,"natural killer","cytokine production",1.00440769332218e-13,"regulation of response to cytokine stimulus"
"3987","GO:0060760",199,0,0,0,0,0,0,0,0,4.558505523,1.918029129,0,8.780960333,1.927727549,0,"natural killer","cytokine production",1.00440769332218e-13,"positive regulation of response to cytokine stimulus"
"3988","GO:0060761",199,0,0,0,0,0,0,0,0,0,0,0,2.057926383,1.624753261,2.009969717,"natural killer","cytokine production",1.00440769332218e-13,"negative regulation of response to cytokine stimulus"
"3989","GO:0060765",310,1.765725065,0,0,0,0,0,0,0,2.035040794,0,0,0,0,0,"regulated release","regulated release",0.00318100480248602,"regulation of androgen receptor signaling pathway"
"3990","GO:0060766",310,0,0,0,0,0,0,0,0,1.382635075,0,0,0,1.641491093,0,"regulated release","regulated release",0.00318100480248602,"negative regulation of androgen receptor signaling pathway"
"3991","GO:0060788",356,0,0,0,0,0,1.575907951,0,0,0,0,0,1.903461208,0,0,"salivary gland","ectodermal placode",0.961008271166632,"ectodermal placode formation"
"3992","GO:0060795",276,0,0,0,1.385844188,0,0,0,0,0,0,0,0,0,0,"differentiating autonomously","developmental fate",0.975791328251476,"cell fate commitment involved in formation of primary germ layer"
"3993","GO:0060828",388,0,0,0,0,0,0,0,0,7.180893016,0,3.803156267,14.52726054,4.945356063,0,"signaling pathway","signaling pathway",3.36540004898733e-19,"regulation of canonical Wnt signaling pathway"
"3994","GO:0060840",55,0,0,0,0,0,1.899580955,0,0,4.003249913,1.576726337,0,3.972175297,1.339039815,0,"mature structure","mature structure",4.1290616242144e-27,"artery development"
"3995","GO:0060841",186,0,0,0,0,0,0,0,1.49650831,2.501657197,1.389026331,0,2.333175047,0,0,"mature structure","mature structure",0.49814230294548,"venous blood vessel development"
"3996","GO:0060900",169,0,0,0,0,0,0,0,0,0,1.491864274,0,1.781912388,0,0,"camera type \ type eye","neural retina",0.0586972006350285,"embryonic camera-type eye formation"
"3997","GO:0060907",199,0,0,1.466857121,0,0,0,0,0,1.719477409,1.532623908,0,0,0,1.839772705,"natural killer","cytokine production",1.00440769332218e-13,"positive regulation of macrophage cytokine production"
"3998","GO:0060914",55,0,0,0,0,0,0,0,0,0,0,0,1.334237291,0,0,"mature structure","mature structure",4.1290616242144e-27,"heart formation"
"3999","GO:0060964",54,0,0,0,0,0,0,0,0,0,0,0,7.197275313,0,3.360323955,"isotype switching","inclusion body",0.0191196028931069,"regulation of gene silencing by miRNA"
"4000","GO:0060965",193,0,0,0,0,0,0,0,0,2.111565225,0,0,2.640039895,0,2.287089894,"covalent addition","gene silencing",2.85515136256105e-06,"negative regulation of gene silencing by miRNA"
"4001","GO:0060966",143,0,0,0,0,0,0,0,0,0,0,0,7.750900253,0,3.299308904,"chromatin silencing","sister chromatid",7.34354187223017e-07,"regulation of gene silencing by RNA"
"4002","GO:0060967",193,0,0,0,0,0,0,0,0,2.047986017,0,0,3.414748814,0,2.222561001,"covalent addition","gene silencing",2.85515136256105e-06,"negative regulation of gene silencing by RNA"
"4003","GO:0060968",54,0,0,0,0,0,0,0,0,0,0,0,5.921694143,0,3.015268596,"isotype switching","inclusion body",0.0191196028931069,"regulation of gene silencing"
"4004","GO:0060969",221,0,0,0,0,0,0,0,0,0,0,0,1.851704274,0,2.214569576,"directed movement","directed movement",8.60657549190402e-25,"negative regulation of gene silencing"
"4005","GO:0060972",265,0,0,0,0,0,0,0,0,3.17312437,0,0,0,0,1.308295841,"degrading defective","cells interpret \ pattern specification \ specific environment \ specific patterns \ specification process",0.0337425105837945,"left/right pattern formation"
"4006","GO:0060973",111,0,0,0,0,0,0,0,0,0,0,0,3.310511714,0,0,"cardiac fibroblast","functional differentiated \ initial commitment",0.437838035598534,"cell migration involved in heart development"
"4007","GO:0060976",219,0,0,0,0,0,2.902808866,0,0,2.768203562,0,2.882259144,3.066939168,0,0,"cardiac atrium","cardiac ventricle",2.21669400614075e-05,"coronary vasculature development"
"4008","GO:0060977",135,0,0,1.652987567,0,0,0,0,1.393182273,2.411789313,1.359694994,0,1.407908195,1.641491093,0,"anatomical structures","anatomical structures",3.37845688332439e-06,"coronary vasculature morphogenesis"
"4009","GO:0060992",34,1.519126823,0,0,0,0,0,0,0,0,0,0,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",8.42697597102494e-42,"response to fungicide"
